Event_ID,Event_DateTime,Attack_Type_ID,Source_IP_ID,Country_ID,Severity_ID,System_ID,Packets,Bytes_Transferred,Detection_Time_Min,Response_Time_Min,Status
E005181,2023-10-09,AT02,IP0170,C02,S2,SYS03,37137,2761234,1,23,Escalated
E005182,2024-01-29,AT02,IP0028,C04,S2,SYS02,41746,7639111,6,25,Mitigated
E005183,2024-09-18,AT01,IP0039,C05,S3,SYS04,18417,9999310,6,58,Escalated
E005184,2023-06-17,AT01,IP0125,C06,S1,SYS03,27369,315189,6,47,Resolved
E005185,2024-02-22,AT01,IP0022,C03,S3,SYS01,38668,8177504,2,22,Mitigated
E005186,2023-03-22,AT02,IP0038,C04,S3,SYS04,49308,1448668,3,17,Resolved
E005187,2024-07-24,AT01,IP0185,C05,S5,SYS07,44447,1807542,13,72,Resolved
E005188,2024-01-02,AT06,IP0082,C02,S1,SYS05,38025,4344677,7,22,Escalated
E005189,2024-12-18,AT01,IP0048,C03,S3,SYS04,48278,9830248,5,20,Escalated
E005190,2024-09-21,AT05,IP0215,C06,S4,SYS01,37347,8388790,12,52,Resolved
E005191,2024-02-02,AT05,IP0079,C03,S1,SYS07,38165,9001813,11,39,Mitigated
E005192,2023-07-20,AT08,IP0122,C01,S3,SYS03,21944,272236,3,34,Resolved
E005193,2023-01-19,AT01,IP0181,C04,S3,SYS06,8371,6820481,8,56,Mitigated
E005194,2024-06-21,AT08,IP0166,C06,S2,SYS05,26782,3453212,13,59,Resolved
E005195,2023-06-01,AT01,IP0109,C06,S5,SYS04,49559,8501752,4,63,Mitigated
E005196,2023-09-10,AT02,IP0276,C05,S3,SYS07,41645,466099,2,40,Mitigated
E005197,2023-08-13,AT01,IP0210,C04,S1,SYS05,41880,1995117,3,20,Escalated
E005198,2024-08-13,AT04,IP0211,C01,S2,SYS01,30130,4452092,14,40,Escalated
E005199,2024-03-01,AT01,IP0126,C07,S4,SYS05,24062,1702356,2,8,Resolved
E005200,2024-02-04,AT05,IP0073,C07,S5,SYS05,15188,6064617,8,26,Mitigated
E005201,2024-09-26,AT01,IP0077,C01,S3,SYS05,39572,694173,8,19,Resolved
E005202,2023-06-07,AT02,IP0012,C07,S2,SYS01,9946,8793879,8,44,Resolved
E005203,2024-07-24,AT05,IP0237,C01,S1,SYS06,18266,8888064,6,12,Mitigated
E005204,2023-04-19,AT09,IP0089,C01,S3,SYS01,21640,2230047,7,61,Mitigated
E005205,2024-07-01,AT03,IP0159,C01,S2,SYS04,16920,2932440,7,39,Resolved
E005206,2023-12-12,AT03,IP0059,C07,S4,SYS02,34227,8774003,6,62,Escalated
E005207,2023-01-05,AT01,IP0122,C04,S3,SYS05,39973,3909601,13,29,Escalated
E005208,2024-06-15,AT04,IP0081,C07,S4,SYS07,9379,206371,5,27,Escalated
E005209,2023-07-27,AT04,IP0173,C04,S1,SYS01,17148,2252581,10,57,Resolved
E005210,2023-01-20,AT01,IP0214,C01,S2,SYS07,35099,1323901,6,19,Mitigated
E005211,2023-06-06,AT07,IP0075,C04,S1,SYS06,32621,5834203,5,47,Resolved
E005212,2023-08-15,AT02,IP0233,C01,S2,SYS03,21221,4399689,13,72,Resolved
E005213,2023-05-18,AT04,IP0278,C08,S2,SYS07,44070,4333454,4,33,Mitigated
E005214,2024-01-18,AT07,IP0032,C07,S5,SYS02,49220,581588,12,31,Mitigated
E005215,2023-12-15,AT01,IP0014,C02,S3,SYS02,26180,5555353,9,39,Resolved
E005216,2024-04-10,AT09,IP0150,C05,S3,SYS04,6017,251957,10,26,Escalated
E005217,2024-04-16,AT02,IP0166,C03,S3,SYS06,15260,6839618,8,65,Resolved
E005218,2023-02-04,AT02,IP0291,C07,S1,SYS07,42018,1341954,7,29,Escalated
E005219,2024-09-06,AT06,IP0136,C08,S3,SYS02,40214,8521100,2,38,Escalated
E005220,2023-10-09,AT04,IP0176,C03,S5,SYS03,48479,341495,8,32,Resolved
E005221,2023-09-18,AT01,IP0129,C08,S3,SYS04,12864,958095,8,60,Escalated
E005222,2024-05-20,AT08,IP0227,C01,S2,SYS07,18834,2052256,2,47,Escalated
E005223,2024-04-25,AT04,IP0163,C08,S2,SYS04,9266,7317945,14,71,Resolved
E005224,2024-03-31,AT05,IP0223,C02,S1,SYS02,40319,2266536,5,56,Escalated
E005225,2024-05-04,AT03,IP0079,C05,S3,SYS02,24142,4437407,9,14,Resolved
E005226,2023-04-24,AT03,IP0070,C03,S4,SYS04,47930,309816,12,58,Escalated
E005227,2024-09-19,AT05,IP0194,C05,S4,SYS01,24960,1368026,13,36,Resolved
E005228,2024-11-27,AT01,IP0253,C02,S2,SYS06,37389,5209164,13,33,Escalated
E005229,2023-02-08,AT08,IP0199,C07,S1,SYS05,18021,5984779,13,70,Escalated
E005230,2024-08-28,AT01,IP0206,C07,S2,SYS03,33915,6895576,2,27,Resolved
E005231,2024-05-28,AT09,IP0189,C02,S3,SYS02,15501,377883,12,65,Resolved
E005232,2024-03-01,AT03,IP0064,C03,S2,SYS07,12931,113699,6,63,Resolved
E005233,2023-01-15,AT01,IP0122,C06,S3,SYS06,43343,6796447,5,18,Escalated
E005234,2023-03-22,AT01,IP0010,C02,S4,SYS05,48449,6053797,7,15,Escalated
E005235,2023-09-07,AT01,IP0134,C01,S3,SYS05,36586,7440639,13,68,Resolved
E005236,2024-11-06,AT01,IP0242,C01,S4,SYS06,42386,1786736,14,53,Escalated
E005237,2023-04-21,AT05,IP0249,C02,S3,SYS03,15223,1656681,13,51,Mitigated
E005238,2024-07-11,AT01,IP0053,C01,S3,SYS04,39132,9341327,12,68,Resolved
E005239,2023-08-19,AT01,IP0218,C06,S2,SYS06,45313,7248768,6,63,Resolved
E005240,2024-01-19,AT03,IP0078,C05,S3,SYS04,41655,1222734,6,51,Mitigated
E005241,2024-07-26,AT04,IP0035,C02,S2,SYS01,42451,1733325,2,60,Escalated
E005242,2024-06-02,AT08,IP0241,C01,S1,SYS07,41133,3984271,3,43,Mitigated
E005243,2023-02-19,AT02,IP0015,C03,S4,SYS01,42067,3708213,12,29,Resolved
E005244,2024-10-27,AT01,IP0148,C08,S2,SYS02,5860,5982700,12,18,Escalated
E005245,2024-12-14,AT05,IP0090,C01,S3,SYS01,16681,2190898,3,20,Mitigated
E005246,2023-10-20,AT10,IP0241,C06,S2,SYS05,27878,701248,9,65,Escalated
E005247,2024-04-03,AT02,IP0171,C04,S3,SYS07,14345,324094,11,60,Escalated
E005248,2024-03-26,AT02,IP0232,C05,S3,SYS03,31986,3974949,9,29,Mitigated
E005249,2023-12-29,AT01,IP0133,C03,S2,SYS01,48813,8654243,14,45,Resolved
E005250,2023-06-24,AT01,IP0179,C04,S2,SYS04,13187,6452776,10,40,Resolved
E005251,2024-12-10,AT01,IP0188,C02,S4,SYS02,15919,5608750,9,62,Mitigated
E005252,2023-05-09,AT02,IP0118,C08,S4,SYS07,38027,8670073,9,50,Resolved
E005253,2024-11-06,AT06,IP0294,C08,S2,SYS04,18754,3241730,4,26,Escalated
E005254,2023-07-28,AT01,IP0193,C01,S3,SYS07,7280,7400027,6,51,Escalated
E005255,2024-09-04,AT01,IP0046,C08,S3,SYS03,9567,8977571,13,70,Escalated
E005256,2023-12-26,AT04,IP0267,C05,S4,SYS05,37150,6589319,5,48,Escalated
E005257,2024-07-05,AT02,IP0141,C05,S3,SYS05,11462,6606106,11,36,Escalated
E005258,2023-09-17,AT01,IP0173,C07,S1,SYS02,17150,3904459,9,38,Resolved
E005259,2024-10-11,AT05,IP0228,C05,S3,SYS03,12620,2462228,6,55,Resolved
E005260,2023-01-03,AT01,IP0286,C07,S3,SYS02,13119,6111101,3,8,Mitigated
E005261,2023-01-10,AT01,IP0163,C03,S4,SYS04,9983,5207367,2,14,Escalated
E005262,2023-05-26,AT03,IP0060,C02,S1,SYS06,5783,8531274,10,29,Mitigated
E005263,2024-05-26,AT08,IP0037,C05,S3,SYS04,6103,7363003,12,32,Escalated
E005264,2023-01-02,AT02,IP0284,C06,S3,SYS05,13634,2957224,14,38,Mitigated
E005265,2024-03-12,AT06,IP0183,C07,S1,SYS01,37044,9885809,8,22,Escalated
E005266,2024-08-26,AT04,IP0233,C04,S1,SYS06,44404,4034749,13,62,Resolved
E005267,2024-03-12,AT04,IP0005,C01,S4,SYS02,5841,9162699,8,39,Mitigated
E005268,2024-12-02,AT04,IP0080,C06,S3,SYS05,37116,4859575,14,24,Resolved
E005269,2024-07-22,AT04,IP0172,C06,S1,SYS03,36749,1995584,9,40,Escalated
E005270,2024-10-09,AT06,IP0265,C08,S4,SYS07,47231,5336880,5,55,Escalated
E005271,2023-11-27,AT07,IP0073,C02,S4,SYS07,12387,1305823,5,20,Resolved
E005272,2024-08-03,AT02,IP0277,C05,S3,SYS04,42429,8230265,12,19,Resolved
E005273,2024-10-21,AT02,IP0299,C04,S2,SYS04,49839,2739105,2,60,Mitigated
E005274,2023-07-27,AT02,IP0130,C08,S3,SYS07,13187,4844376,9,29,Mitigated
E005275,2024-12-24,AT01,IP0235,C03,S3,SYS04,47186,5712753,14,70,Resolved
E005276,2024-03-10,AT03,IP0177,C03,S4,SYS05,33093,3471790,11,52,Mitigated
E005277,2023-10-23,AT02,IP0220,C08,S4,SYS05,45951,6020304,11,42,Escalated
E005278,2024-01-25,AT03,IP0170,C05,S5,SYS03,48869,5926839,7,46,Resolved
E005279,2024-06-12,AT03,IP0151,C02,S4,SYS02,30391,2881334,3,36,Resolved
E005280,2023-05-28,AT01,IP0070,C04,S5,SYS04,26999,2272200,12,65,Mitigated
E005281,2024-01-26,AT04,IP0223,C03,S5,SYS06,9502,7434174,13,23,Resolved
E005282,2024-08-03,AT01,IP0298,C04,S5,SYS03,29007,7198859,13,38,Resolved
E005283,2023-11-20,AT07,IP0014,C02,S3,SYS02,47060,5239169,9,35,Resolved
E005284,2024-07-06,AT06,IP0151,C08,S3,SYS05,35583,7187515,3,44,Mitigated
E005285,2024-02-10,AT02,IP0179,C07,S4,SYS01,25084,3793165,10,64,Mitigated
E005286,2024-01-24,AT10,IP0206,C03,S3,SYS06,7318,3226663,9,47,Mitigated
E005287,2023-07-07,AT05,IP0032,C08,S2,SYS01,35451,5151699,3,31,Escalated
E005288,2023-02-07,AT02,IP0266,C01,S3,SYS07,38667,6488626,12,71,Resolved
E005289,2024-06-08,AT09,IP0018,C03,S1,SYS06,17068,9706354,9,43,Mitigated
E005290,2023-02-17,AT02,IP0124,C04,S5,SYS01,35518,3975804,2,13,Mitigated
E005291,2024-11-02,AT06,IP0091,C08,S5,SYS01,28740,3470058,5,29,Escalated
E005292,2023-07-21,AT02,IP0146,C05,S3,SYS04,8750,2085686,2,56,Resolved
E005293,2023-03-09,AT02,IP0054,C03,S4,SYS06,33755,9562995,4,54,Mitigated
E005294,2023-08-30,AT01,IP0252,C03,S3,SYS05,23344,8509264,11,17,Resolved
E005295,2024-01-26,AT03,IP0203,C07,S4,SYS01,6724,8546137,8,66,Resolved
E005296,2024-11-08,AT04,IP0262,C06,S2,SYS05,25437,3352469,7,64,Resolved
E005297,2023-04-06,AT02,IP0167,C05,S2,SYS01,12160,1589875,13,33,Escalated
E005298,2024-05-14,AT08,IP0283,C03,S2,SYS03,13491,7243388,12,43,Mitigated
E005299,2024-05-13,AT01,IP0268,C07,S2,SYS04,18680,7606405,5,61,Escalated
E005300,2023-08-19,AT01,IP0140,C07,S5,SYS05,22189,2261522,5,61,Escalated
E005301,2024-10-01,AT04,IP0090,C03,S4,SYS06,7387,2535562,2,51,Escalated
E005302,2023-09-08,AT10,IP0019,C06,S3,SYS02,10282,4804711,13,43,Mitigated
E005303,2024-03-05,AT01,IP0086,C08,S3,SYS01,46398,9161873,12,57,Escalated
E005304,2023-07-02,AT05,IP0082,C01,S2,SYS02,24996,4966556,8,23,Resolved
E005305,2024-07-30,AT08,IP0151,C03,S3,SYS07,43078,1744590,11,20,Resolved
E005306,2024-03-14,AT08,IP0280,C07,S4,SYS02,36604,3360479,11,22,Resolved
E005307,2023-10-07,AT08,IP0174,C03,S4,SYS04,48787,527531,2,34,Mitigated
E005308,2024-11-13,AT03,IP0015,C04,S4,SYS02,21820,9756261,4,37,Mitigated
E005309,2023-01-25,AT03,IP0230,C04,S5,SYS07,5735,4318272,5,19,Resolved
E005310,2024-10-14,AT02,IP0004,C07,S1,SYS02,9728,6515914,1,8,Escalated
E005311,2024-11-22,AT03,IP0137,C06,S4,SYS07,22460,6598536,2,16,Escalated
E005312,2023-05-24,AT05,IP0176,C07,S3,SYS02,22057,6703300,7,54,Mitigated
E005313,2024-08-01,AT09,IP0232,C08,S1,SYS06,38663,7983273,9,46,Escalated
E005314,2023-06-12,AT05,IP0170,C04,S1,SYS03,45041,7119048,8,30,Escalated
E005315,2023-05-08,AT02,IP0112,C01,S3,SYS02,24657,8970320,4,10,Resolved
E005316,2023-11-21,AT01,IP0065,C03,S3,SYS05,22906,1138617,3,60,Resolved
E005317,2024-01-25,AT06,IP0012,C05,S4,SYS06,40890,1783950,6,61,Mitigated
E005318,2024-03-22,AT06,IP0079,C06,S1,SYS03,40088,3879017,9,63,Resolved
E005319,2024-01-13,AT01,IP0115,C08,S3,SYS04,24698,5787857,8,58,Escalated
E005320,2024-03-10,AT01,IP0213,C08,S1,SYS05,12591,9596119,11,26,Escalated
E005321,2024-07-03,AT07,IP0299,C07,S1,SYS06,26873,5444695,8,36,Resolved
E005322,2024-01-18,AT02,IP0120,C07,S3,SYS07,12651,5440076,5,63,Resolved
E005323,2024-03-26,AT02,IP0143,C05,S1,SYS06,49552,8065395,5,12,Escalated
E005324,2024-12-08,AT02,IP0107,C03,S4,SYS06,5531,7056530,10,64,Mitigated
E005325,2023-11-12,AT04,IP0084,C05,S1,SYS05,29608,1051998,3,28,Escalated
E005326,2024-03-14,AT01,IP0225,C01,S3,SYS01,40416,3998459,10,58,Escalated
E005327,2024-04-07,AT06,IP0123,C05,S4,SYS03,39833,1477189,1,51,Escalated
E005328,2024-09-16,AT06,IP0143,C03,S3,SYS04,30392,2360401,1,32,Resolved
E005329,2023-07-19,AT01,IP0285,C06,S3,SYS02,27851,7492786,12,29,Mitigated
E005330,2023-07-22,AT01,IP0025,C04,S5,SYS07,43731,6663147,9,53,Mitigated
E005331,2023-12-26,AT03,IP0061,C04,S1,SYS06,47331,6193691,10,39,Escalated
E005332,2023-06-19,AT02,IP0193,C03,S4,SYS05,12693,5485346,4,51,Mitigated
E005333,2023-01-09,AT01,IP0028,C06,S3,SYS05,20205,1725464,5,35,Mitigated
E005334,2023-03-30,AT01,IP0060,C06,S3,SYS07,32623,7565622,7,27,Mitigated
E005335,2024-08-06,AT01,IP0102,C06,S2,SYS04,26433,4540132,13,27,Resolved
E005336,2024-03-08,AT01,IP0231,C08,S3,SYS02,17093,2912833,11,44,Escalated
E005337,2023-05-26,AT05,IP0164,C07,S1,SYS03,19907,3037641,14,59,Escalated
E005338,2024-06-03,AT02,IP0237,C05,S3,SYS03,8082,3842626,10,65,Resolved
E005339,2023-02-22,AT01,IP0292,C06,S2,SYS03,48328,5736555,3,31,Mitigated
E005340,2023-03-06,AT07,IP0123,C07,S2,SYS02,7801,3917935,13,64,Escalated
E005341,2024-02-19,AT05,IP0059,C05,S1,SYS05,37379,1548176,6,20,Resolved
E005342,2023-10-18,AT07,IP0147,C02,S5,SYS05,16198,6032686,8,16,Mitigated
E005343,2023-12-02,AT04,IP0161,C03,S5,SYS06,29120,9965865,1,44,Escalated
E005344,2024-02-28,AT07,IP0032,C08,S1,SYS06,49875,981936,7,44,Escalated
E005345,2023-09-15,AT04,IP0039,C07,S3,SYS06,45310,2824173,8,28,Resolved
E005346,2023-03-30,AT01,IP0095,C02,S1,SYS03,44986,9560593,3,58,Resolved
E005347,2024-05-30,AT02,IP0164,C03,S4,SYS01,19451,2663426,14,64,Mitigated
E005348,2024-12-11,AT01,IP0070,C08,S4,SYS06,25382,4805011,10,69,Resolved
E005349,2024-09-16,AT05,IP0238,C04,S4,SYS01,20762,645219,1,42,Escalated
E005350,2023-04-28,AT05,IP0154,C01,S3,SYS02,25045,5977033,3,54,Escalated
E005351,2024-04-07,AT02,IP0089,C02,S4,SYS07,11058,3576923,8,58,Mitigated
E005352,2024-09-29,AT05,IP0147,C01,S2,SYS06,39442,5004844,3,10,Escalated
E005353,2023-07-14,AT01,IP0224,C04,S2,SYS03,13978,3916352,2,24,Escalated
E005354,2024-08-24,AT06,IP0295,C05,S4,SYS01,47722,3935968,8,50,Mitigated
E005355,2023-11-06,AT06,IP0283,C01,S1,SYS03,6701,9596614,3,43,Escalated
E005356,2024-01-27,AT06,IP0245,C06,S2,SYS05,31983,5312428,7,36,Escalated
E005357,2024-03-12,AT01,IP0245,C05,S1,SYS01,39378,1688661,4,14,Mitigated
E005358,2023-01-22,AT06,IP0079,C06,S3,SYS03,26875,7121680,2,46,Resolved
E005359,2024-07-12,AT01,IP0045,C02,S3,SYS02,5105,9107802,7,53,Resolved
E005360,2023-01-29,AT05,IP0120,C05,S4,SYS07,47981,5653634,12,37,Escalated
E005361,2023-08-23,AT05,IP0104,C04,S3,SYS05,49230,9054602,11,43,Escalated
E005362,2024-12-04,AT04,IP0237,C07,S3,SYS05,46920,775235,8,56,Resolved
E005363,2023-01-17,AT01,IP0149,C03,S3,SYS01,5208,8115092,2,40,Mitigated
E005364,2024-06-15,AT01,IP0045,C04,S4,SYS05,41274,9863518,2,42,Mitigated
E005365,2024-10-22,AT10,IP0149,C05,S1,SYS05,47412,1384597,8,38,Mitigated
E005366,2023-08-14,AT01,IP0026,C02,S3,SYS05,39385,1287834,10,35,Resolved
E005367,2024-11-02,AT04,IP0185,C03,S2,SYS02,15519,9293070,13,68,Mitigated
E005368,2023-12-28,AT06,IP0295,C01,S1,SYS05,19328,5085994,12,28,Mitigated
E005369,2024-10-24,AT01,IP0165,C07,S2,SYS05,27479,4014988,11,38,Escalated
E005370,2023-12-05,AT06,IP0227,C03,S2,SYS02,15747,6553445,13,55,Resolved
E005371,2024-07-26,AT07,IP0251,C01,S3,SYS03,45481,6367704,10,43,Escalated
E005372,2023-09-15,AT07,IP0248,C02,S5,SYS01,49335,5311749,3,13,Escalated
E005373,2024-05-06,AT01,IP0289,C02,S3,SYS05,24491,3696238,8,25,Mitigated
E005374,2024-03-02,AT07,IP0246,C05,S4,SYS01,5104,2420696,6,43,Resolved
E005375,2024-08-20,AT06,IP0123,C04,S1,SYS07,23060,648576,7,54,Mitigated
E005376,2024-11-27,AT01,IP0128,C05,S4,SYS07,42684,145091,3,35,Resolved
E005377,2024-12-28,AT03,IP0253,C02,S3,SYS03,18336,596676,5,64,Escalated
E005378,2023-01-26,AT02,IP0030,C08,S2,SYS04,16626,2135117,3,42,Resolved
E005379,2024-11-16,AT05,IP0236,C03,S2,SYS02,40712,2021222,6,29,Mitigated
E005380,2023-03-08,AT06,IP0107,C02,S4,SYS04,21153,4527752,2,25,Mitigated
E005381,2024-12-21,AT06,IP0258,C02,S3,SYS01,43746,3278789,5,58,Escalated
E005382,2024-11-21,AT09,IP0029,C06,S3,SYS07,6338,5272350,10,49,Escalated
E005383,2024-05-16,AT05,IP0016,C04,S5,SYS07,31990,2671284,4,32,Escalated
E005384,2023-10-11,AT04,IP0106,C01,S4,SYS04,31117,7901282,12,70,Resolved
E005385,2023-06-01,AT07,IP0177,C05,S1,SYS04,10728,7889717,10,26,Escalated
E005386,2023-05-16,AT07,IP0204,C04,S5,SYS07,8088,672242,14,34,Escalated
E005387,2023-08-04,AT01,IP0112,C08,S4,SYS01,28625,2870993,12,56,Mitigated
E005388,2024-12-18,AT02,IP0163,C01,S4,SYS07,21771,1640394,10,53,Mitigated
E005389,2024-02-06,AT03,IP0034,C05,S4,SYS06,9061,6031481,3,12,Mitigated
E005390,2024-09-29,AT03,IP0094,C04,S2,SYS03,10057,2071369,8,46,Mitigated
E005391,2023-02-05,AT06,IP0208,C06,S4,SYS05,46408,7442253,13,46,Resolved
E005392,2023-11-30,AT01,IP0278,C04,S4,SYS05,24026,1986080,2,10,Escalated
E005393,2024-09-12,AT01,IP0003,C08,S3,SYS02,40084,3427226,4,51,Mitigated
E005394,2024-11-20,AT03,IP0278,C03,S4,SYS06,36584,7471277,2,48,Resolved
E005395,2023-09-20,AT03,IP0141,C06,S2,SYS03,35897,4990266,8,44,Mitigated
E005396,2023-02-10,AT01,IP0295,C07,S4,SYS07,8206,6636652,3,10,Mitigated
E005397,2023-04-09,AT09,IP0266,C03,S5,SYS07,15320,4922074,9,16,Mitigated
E005398,2023-05-08,AT02,IP0106,C08,S3,SYS02,31752,8165435,10,61,Resolved
E005399,2023-11-20,AT07,IP0099,C03,S4,SYS02,41276,950374,11,69,Escalated
E005400,2024-07-19,AT01,IP0121,C07,S2,SYS03,20238,3044008,7,14,Resolved
E005401,2024-01-22,AT02,IP0216,C05,S2,SYS05,13921,8499812,8,47,Resolved
E005402,2024-02-13,AT05,IP0137,C02,S5,SYS04,43567,6033937,13,62,Mitigated
E005403,2024-02-22,AT02,IP0020,C07,S1,SYS02,6530,8192169,14,57,Mitigated
E005404,2023-11-22,AT02,IP0087,C08,S2,SYS04,5715,2651116,10,37,Resolved
E005405,2024-05-18,AT01,IP0263,C05,S2,SYS01,12223,8895245,8,61,Escalated
E005406,2024-07-20,AT01,IP0138,C05,S4,SYS07,49047,9296616,1,56,Mitigated
E005407,2024-08-09,AT02,IP0058,C05,S2,SYS06,7140,8547624,4,18,Mitigated
E005408,2024-10-29,AT05,IP0038,C07,S4,SYS05,46378,5787846,1,29,Resolved
E005409,2024-09-11,AT01,IP0016,C04,S2,SYS04,17022,118328,2,19,Mitigated
E005410,2024-02-14,AT01,IP0205,C01,S3,SYS07,8383,2774132,2,22,Resolved
E005411,2024-05-18,AT01,IP0139,C07,S4,SYS03,16111,1590130,10,55,Resolved
E005412,2024-12-02,AT01,IP0127,C07,S2,SYS05,28161,9939223,3,35,Resolved
E005413,2024-05-22,AT08,IP0119,C08,S5,SYS04,26053,7556413,9,15,Mitigated
E005414,2024-03-09,AT10,IP0102,C05,S4,SYS07,8111,2255972,8,62,Escalated
E005415,2023-02-11,AT01,IP0144,C06,S3,SYS07,8086,2642871,6,52,Escalated
E005416,2024-02-20,AT02,IP0218,C01,S3,SYS01,11332,8137934,9,61,Mitigated
E005417,2023-09-03,AT10,IP0048,C07,S4,SYS06,7416,6858859,8,53,Mitigated
E005418,2023-01-01,AT01,IP0113,C07,S4,SYS07,6229,560282,7,19,Escalated
E005419,2023-02-17,AT02,IP0065,C02,S2,SYS06,40565,5183542,2,50,Escalated
E005420,2023-10-10,AT09,IP0107,C07,S3,SYS07,27380,6965473,5,10,Escalated
E005421,2023-06-25,AT01,IP0029,C06,S2,SYS07,8264,5114141,5,31,Escalated
E005422,2023-11-25,AT04,IP0300,C04,S1,SYS03,24856,5720236,14,69,Mitigated
E005423,2023-04-14,AT06,IP0044,C07,S3,SYS06,40138,7023524,7,39,Resolved
E005424,2024-10-07,AT01,IP0097,C07,S1,SYS07,25816,4940747,4,23,Escalated
E005425,2024-06-30,AT06,IP0010,C04,S4,SYS03,15652,7029791,7,57,Escalated
E005426,2023-10-07,AT04,IP0097,C08,S3,SYS07,8941,1484643,1,48,Resolved
E005427,2023-06-22,AT01,IP0089,C08,S3,SYS05,42486,2223177,13,37,Resolved
E005428,2023-02-18,AT05,IP0064,C05,S3,SYS07,48224,2166806,5,21,Mitigated
E005429,2023-08-21,AT03,IP0146,C07,S2,SYS04,12539,6162165,4,16,Escalated
E005430,2023-12-14,AT01,IP0044,C08,S1,SYS07,11909,7175919,12,65,Escalated
E005431,2024-05-22,AT04,IP0223,C03,S2,SYS04,42421,2440453,10,19,Resolved
E005432,2024-10-25,AT01,IP0007,C02,S1,SYS04,16998,2341988,11,17,Escalated
E005433,2024-02-07,AT07,IP0035,C08,S4,SYS02,20858,2694372,8,16,Resolved
E005434,2024-01-13,AT01,IP0146,C06,S3,SYS05,22077,6336177,5,25,Mitigated
E005435,2024-02-23,AT01,IP0210,C04,S3,SYS05,8665,8352419,11,32,Mitigated
E005436,2024-01-12,AT06,IP0264,C08,S3,SYS06,21734,832958,3,38,Mitigated
E005437,2023-08-08,AT04,IP0024,C01,S3,SYS01,7063,9398344,5,45,Resolved
E005438,2023-06-03,AT01,IP0053,C03,S3,SYS06,23205,9787833,4,62,Escalated
E005439,2023-01-12,AT04,IP0173,C08,S3,SYS04,32132,8984787,1,36,Mitigated
E005440,2023-01-05,AT05,IP0139,C05,S2,SYS05,40306,7817307,9,51,Resolved
E005441,2023-06-14,AT01,IP0148,C03,S5,SYS06,49758,354062,4,43,Escalated
E005442,2024-06-13,AT07,IP0126,C06,S4,SYS06,26621,7000974,7,36,Resolved
E005443,2024-09-16,AT05,IP0278,C04,S4,SYS06,13072,2782254,8,66,Mitigated
E005444,2023-01-13,AT02,IP0242,C06,S3,SYS07,48876,4793186,4,43,Resolved
E005445,2024-05-21,AT04,IP0285,C02,S3,SYS06,6953,9083395,11,49,Mitigated
E005446,2024-11-11,AT01,IP0167,C07,S1,SYS03,32869,2011989,3,16,Escalated
E005447,2023-03-16,AT02,IP0050,C02,S4,SYS03,38640,9348530,10,26,Escalated
E005448,2024-08-01,AT03,IP0034,C08,S4,SYS01,22945,2948032,12,32,Escalated
E005449,2023-11-11,AT07,IP0143,C02,S4,SYS06,29265,8704284,10,44,Mitigated
E005450,2024-08-17,AT02,IP0060,C07,S3,SYS01,44594,2804366,11,37,Mitigated
E005451,2024-06-02,AT01,IP0131,C07,S3,SYS06,25694,3571477,2,59,Escalated
E005452,2023-06-30,AT01,IP0299,C04,S1,SYS01,7876,2157823,3,44,Escalated
E005453,2024-12-02,AT02,IP0089,C05,S4,SYS07,10556,7919275,8,55,Resolved
E005454,2024-12-02,AT01,IP0265,C06,S4,SYS06,37225,9261664,10,49,Mitigated
E005455,2024-01-13,AT01,IP0248,C05,S5,SYS05,26804,4259687,9,21,Escalated
E005456,2024-03-05,AT06,IP0235,C01,S4,SYS01,24295,7123628,13,69,Resolved
E005457,2023-03-17,AT03,IP0076,C06,S4,SYS02,22157,5017344,14,33,Mitigated
E005458,2024-04-09,AT01,IP0045,C01,S1,SYS05,31414,6299132,7,44,Mitigated
E005459,2024-08-09,AT05,IP0293,C01,S3,SYS05,34483,8995007,6,47,Resolved
E005460,2023-11-08,AT04,IP0010,C03,S3,SYS05,31451,6694509,10,17,Resolved
E005461,2023-04-28,AT02,IP0105,C04,S4,SYS07,45963,8412270,12,54,Escalated
E005462,2024-08-19,AT04,IP0033,C07,S2,SYS03,17631,1214085,1,42,Resolved
E005463,2023-01-08,AT05,IP0069,C02,S3,SYS07,37291,8641497,10,55,Escalated
E005464,2024-03-27,AT01,IP0242,C01,S1,SYS07,13130,8215797,9,21,Escalated
E005465,2023-06-01,AT03,IP0229,C01,S5,SYS07,7559,901176,4,41,Mitigated
E005466,2024-11-26,AT02,IP0271,C07,S4,SYS06,21996,156898,4,38,Escalated
E005467,2024-09-27,AT05,IP0297,C04,S4,SYS02,40902,1821942,4,37,Mitigated
E005468,2023-03-22,AT02,IP0018,C04,S4,SYS03,35158,4407518,8,31,Escalated
E005469,2024-12-08,AT01,IP0223,C08,S2,SYS06,22639,5539341,14,41,Resolved
E005470,2024-12-06,AT03,IP0091,C07,S4,SYS03,30618,792580,5,10,Mitigated
E005471,2023-05-14,AT07,IP0138,C06,S4,SYS04,9176,6952198,3,37,Resolved
E005472,2024-10-24,AT02,IP0203,C06,S3,SYS06,36500,7772949,1,31,Resolved
E005473,2024-05-20,AT01,IP0083,C02,S3,SYS04,5790,8011915,6,56,Escalated
E005474,2024-10-19,AT01,IP0180,C01,S3,SYS07,19754,7698216,11,48,Mitigated
