Log_ID,Event_ID,Protocol,Source_Port,Destination_Port,Connection_Duration_Sec,Traffic_Flag
L005237,E005237,HTTP,60744,30854,276,FIN
L005238,E005238,TCP,64779,3203,314,FIN
L005239,E005239,TCP,35379,55413,376,SYN
L005240,E005240,TCP,48461,49597,449,SYN
L005241,E005241,UDP,537,63263,520,FIN
L005242,E005242,UDP,49573,24690,248,FIN
L005243,E005243,HTTPS,5429,21150,448,FIN
L005244,E005244,HTTPS,39486,64678,207,FIN
L005245,E005245,TCP,59006,41227,272,RST
L005246,E005246,UDP,35590,46574,280,SYN
L005247,E005247,UDP,64241,65231,496,SYN
L005248,E005248,HTTPS,34208,30863,39,ACK
L005249,E005249,UDP,53797,3403,99,FIN
L005250,E005250,TCP,7369,33204,163,RST
L005251,E005251,TCP,28294,45449,54,RST
L005252,E005252,UDP,60893,46660,92,RST
L005253,E005253,HTTPS,58854,27517,289,RST
L005254,E005254,HTTPS,1346,50735,361,RST
L005255,E005255,HTTP,59016,11086,10,FIN
L005256,E005256,TCP,42443,4031,555,SYN
L005257,E005257,TCP,62747,2404,74,ACK
L005258,E005258,HTTPS,61603,279,418,ACK
L005259,E005259,TCP,62518,7746,134,SYN
L005260,E005260,HTTPS,54598,35154,581,RST
L005261,E005261,TCP,49169,47954,51,SYN
L005262,E005262,HTTP,10717,16139,163,RST
L005263,E005263,HTTPS,14660,46159,297,FIN
L005264,E005264,HTTPS,20249,22226,46,FIN
L005265,E005265,TCP,46119,31393,310,ACK
L005266,E005266,HTTP,55553,39199,154,ACK
L005267,E005267,TCP,10933,4122,243,FIN
L005268,E005268,UDP,1721,30979,433,FIN
L005269,E005269,UDP,22541,37234,231,ACK
L005270,E005270,HTTP,27553,60880,135,ACK
L005271,E005271,HTTPS,2643,8166,360,RST
L005272,E005272,HTTPS,20076,20393,97,RST
L005273,E005273,HTTPS,9990,7689,303,FIN
L005274,E005274,HTTP,44534,42957,539,FIN
L005275,E005275,HTTPS,42351,5214,446,ACK
L005276,E005276,HTTPS,63170,47775,110,RST
L005277,E005277,HTTP,24634,36272,184,RST
L005278,E005278,TCP,57613,50326,274,SYN
L005279,E005279,HTTP,21542,43185,40,SYN
L005280,E005280,HTTP,21994,57341,476,SYN
L005281,E005281,TCP,18498,44227,26,SYN
L005282,E005282,HTTPS,64144,12446,242,RST
L005283,E005283,HTTP,38416,62029,102,SYN
L005284,E005284,UDP,34571,41029,440,SYN
L005285,E005285,UDP,7862,49949,544,ACK
L005286,E005286,HTTP,21603,29341,46,SYN
L005287,E005287,HTTPS,1896,6395,447,SYN
L005288,E005288,HTTP,53927,37590,314,ACK
L005289,E005289,HTTP,45458,16379,342,ACK
L005290,E005290,HTTP,15552,29497,24,FIN
L005291,E005291,UDP,1906,54569,407,FIN
L005292,E005292,HTTP,42708,43243,297,FIN
L005293,E005293,TCP,36014,65038,22,FIN
L005294,E005294,UDP,42918,43473,540,ACK
L005295,E005295,TCP,42273,21908,323,RST
L005296,E005296,UDP,64902,779,526,ACK
L005297,E005297,HTTPS,65445,31355,150,FIN
L005298,E005298,TCP,35525,59713,522,ACK
L005299,E005299,UDP,36764,62572,353,ACK
L005300,E005300,HTTP,53563,38451,90,SYN
L005301,E005301,UDP,52540,25487,240,RST
L005302,E005302,HTTP,38829,14380,386,FIN
L005303,E005303,HTTP,38898,40590,507,SYN
L005304,E005304,HTTPS,22245,56599,336,FIN
L005305,E005305,HTTP,12508,34974,569,ACK
L005306,E005306,UDP,15821,42448,288,SYN
L005307,E005307,TCP,29242,2209,524,FIN
L005308,E005308,HTTPS,64792,56181,322,ACK
L005309,E005309,UDP,28071,32598,551,ACK
L005310,E005310,UDP,28910,23137,541,RST
L005311,E005311,HTTPS,34389,57600,55,RST
L005312,E005312,TCP,2993,54905,374,SYN
L005313,E005313,UDP,7161,20126,457,ACK
L005314,E005314,UDP,13346,64095,522,RST
L005315,E005315,UDP,17388,23485,526,RST
L005316,E005316,UDP,14710,25226,264,RST
L005317,E005317,UDP,34434,21719,524,FIN
L005318,E005318,TCP,6951,53812,274,FIN
L005319,E005319,HTTPS,23681,34629,480,ACK
L005320,E005320,HTTPS,61561,35784,548,SYN
L005321,E005321,HTTP,3193,45414,479,FIN
L005322,E005322,HTTP,6337,8098,351,ACK
L005323,E005323,HTTP,30334,53479,86,RST
L005324,E005324,TCP,53080,60519,29,SYN
L005325,E005325,TCP,49741,13021,11,SYN
L005326,E005326,UDP,22364,43253,146,RST
L005327,E005327,HTTP,63663,6440,484,ACK
L005328,E005328,HTTPS,14559,8465,296,FIN
L005329,E005329,HTTPS,57556,51051,526,ACK
L005330,E005330,HTTPS,59884,49677,48,SYN
L005331,E005331,UDP,39845,33130,320,FIN
L005332,E005332,HTTP,48054,35695,198,SYN
L005333,E005333,HTTP,49318,26480,113,RST
L005334,E005334,UDP,55034,56123,490,SYN
L005335,E005335,TCP,36432,37362,129,ACK
L005336,E005336,HTTPS,51158,65489,138,SYN
L005337,E005337,HTTPS,44223,8611,564,ACK
L005338,E005338,HTTPS,154,28438,399,RST
L005339,E005339,HTTP,51195,16484,568,RST
L005340,E005340,HTTP,39983,15905,99,RST
L005341,E005341,UDP,12976,60913,147,ACK
L005342,E005342,TCP,26752,55757,189,FIN
L005343,E005343,TCP,30403,64099,174,RST
L005344,E005344,HTTP,14234,22031,532,FIN
L005345,E005345,HTTPS,37419,13876,140,RST
L005346,E005346,HTTP,62650,46063,261,FIN
L005347,E005347,UDP,57067,65486,63,FIN
L005348,E005348,TCP,10692,18774,66,SYN
L005349,E005349,HTTP,2710,36669,225,FIN
L005350,E005350,HTTP,3745,12863,472,ACK
L005351,E005351,HTTP,830,39872,193,RST
L005352,E005352,UDP,22497,45725,175,RST
L005353,E005353,TCP,30934,24367,95,FIN
L005354,E005354,HTTP,5712,34304,567,ACK
L005355,E005355,UDP,61164,45059,529,RST
L005356,E005356,TCP,3629,9377,79,ACK
L005357,E005357,HTTPS,49193,42699,100,ACK
L005358,E005358,UDP,13675,10176,231,RST
L005359,E005359,HTTP,64262,63577,306,FIN
L005360,E005360,TCP,60957,56324,174,ACK
L005361,E005361,HTTPS,27576,42690,12,RST
L005362,E005362,HTTPS,28154,511,467,RST
L005363,E005363,HTTP,18935,42524,140,SYN
L005364,E005364,HTTPS,2483,32377,510,SYN
L005365,E005365,UDP,61510,42338,389,ACK
L005366,E005366,UDP,59550,16192,100,ACK
L005367,E005367,HTTP,7682,5832,530,RST
L005368,E005368,TCP,22772,17640,140,ACK
L005369,E005369,TCP,57539,6644,178,RST
L005370,E005370,UDP,23183,51009,470,FIN
L005371,E005371,HTTP,25933,26344,516,FIN
L005372,E005372,HTTPS,46939,21348,360,SYN
L005373,E005373,HTTP,29602,20555,74,FIN
L005374,E005374,UDP,16699,8403,354,FIN
L005375,E005375,UDP,41557,20919,19,FIN
L005376,E005376,TCP,5219,23636,323,FIN
L005377,E005377,HTTPS,45314,54423,392,SYN
L005378,E005378,HTTP,27747,60127,389,ACK
L005379,E005379,HTTP,55293,11222,359,FIN
L005380,E005380,UDP,64435,9895,523,SYN
L005381,E005381,UDP,46282,10052,441,SYN
L005382,E005382,UDP,37350,31472,306,SYN
L005383,E005383,HTTP,29909,38952,444,RST
L005384,E005384,UDP,60857,13591,362,ACK
L005385,E005385,TCP,6560,34078,573,RST
L005386,E005386,HTTPS,56674,5910,97,SYN
L005387,E005387,HTTPS,54822,28390,215,SYN
L005388,E005388,UDP,53978,33980,442,RST
L005389,E005389,HTTP,15992,23921,579,SYN
L005390,E005390,HTTP,53715,55522,485,SYN
L005391,E005391,HTTPS,10390,5294,281,RST
L005392,E005392,UDP,41698,15447,579,FIN
L005393,E005393,HTTP,7931,43891,363,SYN
L005394,E005394,TCP,50940,43868,260,FIN
L005395,E005395,HTTPS,27742,28738,251,SYN
L005396,E005396,TCP,17055,35603,14,SYN
L005397,E005397,UDP,47914,31769,141,RST
L005398,E005398,HTTP,28237,943,52,SYN
L005399,E005399,TCP,5858,23982,455,RST
L005400,E005400,UDP,61652,41416,133,SYN
L005401,E005401,TCP,48089,59445,531,FIN
L005402,E005402,HTTP,22369,29926,206,ACK
L005403,E005403,TCP,57745,9745,266,SYN
L005404,E005404,TCP,52225,18766,512,RST
L005405,E005405,HTTPS,38200,64280,417,FIN
L005406,E005406,HTTP,28281,5725,349,SYN
L005407,E005407,TCP,7492,19655,337,ACK
L005408,E005408,HTTPS,43022,52267,114,RST
L005409,E005409,UDP,48459,545,290,ACK
L005410,E005410,TCP,60927,50316,81,ACK
L005411,E005411,HTTPS,57543,21264,17,ACK
L005412,E005412,TCP,41743,200,430,SYN
L005413,E005413,HTTPS,14810,22357,363,RST
L005414,E005414,TCP,57767,31371,498,RST
L005415,E005415,UDP,56584,7460,449,RST
L005416,E005416,HTTP,3891,58528,90,RST
L005417,E005417,UDP,21020,36967,360,ACK
L005418,E005418,HTTP,23582,17677,475,RST
L005419,E005419,UDP,35022,59171,41,ACK
L005420,E005420,HTTPS,10168,21043,599,FIN
L005421,E005421,HTTPS,7016,25692,557,ACK
L005422,E005422,HTTPS,43921,20714,27,SYN
L005423,E005423,HTTP,36305,60730,137,SYN
L005424,E005424,UDP,32604,1826,254,RST
L005425,E005425,HTTP,46908,26583,370,RST
L005426,E005426,HTTPS,4451,48620,54,FIN
L005427,E005427,UDP,53377,32698,187,ACK
L005428,E005428,HTTPS,53475,22620,327,ACK
L005429,E005429,HTTP,20066,30966,503,SYN
L005430,E005430,TCP,20939,11298,451,SYN
L005431,E005431,HTTPS,19469,34979,404,ACK
L005432,E005432,HTTP,33718,59748,544,ACK
L005433,E005433,HTTPS,47146,36193,282,RST
L005434,E005434,TCP,64884,61702,423,RST
L005435,E005435,HTTP,37447,42110,92,FIN
L005436,E005436,HTTP,16985,23130,27,ACK
L005437,E005437,UDP,46590,12861,136,ACK
L005438,E005438,HTTP,41600,33442,589,SYN
L005439,E005439,HTTP,53963,10451,510,FIN
L005440,E005440,UDP,59009,44586,346,SYN
L005441,E005441,HTTP,51488,39437,399,FIN
L005442,E005442,HTTP,21695,58388,565,ACK
L005443,E005443,HTTPS,61872,14240,479,ACK
L005444,E005444,TCP,16936,7517,456,ACK
L005445,E005445,HTTP,11018,17460,132,FIN
L005446,E005446,TCP,19002,34431,70,SYN
L005447,E005447,HTTPS,1321,25877,514,SYN
L005448,E005448,HTTPS,64715,26151,139,FIN
L005449,E005449,TCP,33332,65485,140,ACK
L005450,E005450,UDP,41484,60770,63,SYN
L005451,E005451,UDP,30741,14345,246,FIN
L005452,E005452,UDP,36601,58538,192,FIN
L005453,E005453,HTTPS,1639,54146,155,RST
L005454,E005454,HTTPS,10363,4404,564,ACK
L005455,E005455,HTTP,32098,59293,87,FIN
L005456,E005456,HTTPS,32210,15236,135,RST
L005457,E005457,HTTP,15791,52026,425,ACK
L005458,E005458,HTTPS,35345,50506,401,SYN
L005459,E005459,UDP,25751,7652,549,FIN
L005460,E005460,UDP,40244,47415,428,ACK
L005461,E005461,UDP,52694,38354,537,ACK
L005462,E005462,UDP,27002,38249,85,FIN
L005463,E005463,HTTPS,7094,31212,571,ACK
L005464,E005464,TCP,3376,45383,208,SYN
L005465,E005465,HTTP,24853,20244,267,SYN
L005466,E005466,HTTP,36277,38980,423,RST
L005467,E005467,HTTP,34171,9766,569,RST
L005468,E005468,HTTP,59341,42219,559,ACK
L005469,E005469,UDP,65346,49505,109,ACK
L005470,E005470,TCP,48888,49144,142,SYN
L005471,E005471,HTTP,46311,32268,255,ACK
L005472,E005472,TCP,35041,62622,224,RST
L005473,E005473,TCP,56017,47196,396,ACK
L005474,E005474,UDP,33009,30764,305,RST
L005475,E005475,UDP,64059,5719,75,SYN
L005476,E005476,UDP,3860,57042,311,SYN
L005477,E005477,HTTPS,6270,4185,203,ACK
L005478,E005478,HTTPS,64812,11329,580,FIN
L005479,E005479,HTTPS,51547,42069,73,SYN
L005480,E005480,HTTP,35648,49114,427,RST
L005481,E005481,TCP,37325,27262,366,ACK
L005482,E005482,HTTPS,42829,15747,19,ACK
L005483,E005483,HTTPS,58974,65386,440,SYN
L005484,E005484,UDP,9107,42127,463,ACK
L005485,E005485,HTTPS,28496,25206,192,SYN
L005486,E005486,TCP,13346,29940,298,SYN
L005487,E005487,UDP,35745,52034,224,SYN
L005488,E005488,HTTPS,22620,43790,397,RST
L005489,E005489,UDP,49292,63391,357,SYN
L005490,E005490,UDP,8561,45485,20,FIN
L005491,E005491,HTTPS,43143,44279,235,SYN
L005492,E005492,TCP,38870,8579,279,SYN
L005493,E005493,HTTPS,18347,62976,532,ACK
L005494,E005494,HTTP,6506,56947,570,ACK
L005495,E005495,UDP,23124,27494,488,ACK
L005496,E005496,TCP,31078,44539,74,SYN
L005497,E005497,TCP,17754,46494,505,ACK
L005498,E005498,HTTP,48623,61112,153,RST
L005499,E005499,UDP,61272,57617,187,SYN
L005500,E005500,HTTP,35257,44997,20,SYN
L005501,E005501,TCP,23663,52116,86,RST
L005502,E005502,HTTP,43423,35410,526,RST
L005503,E005503,UDP,8359,1288,427,RST
L005504,E005504,HTTPS,16051,26896,291,ACK
L005505,E005505,HTTP,4200,50408,391,ACK
L005506,E005506,UDP,23469,38593,543,ACK
L005507,E005507,TCP,57274,8875,595,SYN
L005508,E005508,TCP,65020,25851,420,FIN
L005509,E005509,TCP,23797,4604,484,FIN
L005510,E005510,HTTPS,28923,63391,173,ACK
L005511,E005511,HTTP,13726,64629,450,RST
L005512,E005512,HTTPS,18531,28737,548,FIN
L005513,E005513,HTTPS,59589,22015,17,ACK
L005514,E005514,UDP,23492,1273,282,RST
L005515,E005515,TCP,46088,65329,114,FIN
L005516,E005516,UDP,29391,52141,425,FIN
L005517,E005517,TCP,40938,52475,412,SYN
L005518,E005518,UDP,2441,29808,380,FIN
L005519,E005519,HTTPS,39885,43631,216,RST
L005520,E005520,UDP,58160,64463,145,ACK
L005521,E005521,TCP,39870,17038,354,RST
L005522,E005522,HTTPS,15463,42520,271,ACK
L005523,E005523,UDP,39224,38142,519,SYN
L005524,E005524,UDP,16056,27147,235,SYN
L005525,E005525,HTTPS,7730,39797,238,RST
L005526,E005526,HTTPS,42316,65198,73,RST
L005527,E005527,TCP,40243,33114,497,SYN
L005528,E005528,TCP,35994,30540,77,RST
L005529,E005529,HTTPS,42919,38387,593,ACK
L005530,E005530,HTTP,42609,5773,66,FIN
L005531,E005531,HTTP,25045,31964,178,FIN
L005532,E005532,UDP,63668,29543,290,ACK
L005533,E005533,TCP,61388,41971,463,FIN
L005534,E005534,UDP,41546,30316,131,RST
L005535,E005535,TCP,12611,28799,361,RST
L005536,E005536,HTTP,36531,63745,438,RST
L005537,E005537,TCP,17298,54246,236,RST
L005538,E005538,HTTP,61113,34906,598,ACK
L005539,E005539,HTTPS,5487,64367,482,FIN
L005540,E005540,TCP,57874,32823,535,RST
L005541,E005541,TCP,3923,56724,169,FIN
L005542,E005542,TCP,60682,34615,579,ACK
L005543,E005543,TCP,56750,59021,413,SYN
L005544,E005544,UDP,49291,21372,265,ACK
L005545,E005545,HTTP,19117,4547,127,SYN
L005546,E005546,UDP,11462,2205,85,ACK
L005547,E005547,UDP,4700,26970,35,ACK
L005548,E005548,UDP,60253,34593,203,RST
L005549,E005549,TCP,48612,61136,508,ACK
L005550,E005550,HTTPS,16057,15811,162,ACK
L005551,E005551,UDP,43600,59152,63,SYN
L005552,E005552,UDP,53115,13373,184,FIN
L005553,E005553,UDP,7879,9290,284,SYN
L005554,E005554,TCP,25526,55027,151,ACK
L005555,E005555,HTTP,6169,31688,320,RST
L005556,E005556,TCP,1439,26299,285,ACK
L005557,E005557,HTTP,29723,45292,454,SYN
L005558,E005558,UDP,38811,1042,189,RST
L005559,E005559,HTTPS,38415,46374,32,FIN
L005560,E005560,HTTP,3090,44087,581,ACK
L005561,E005561,TCP,54884,41710,183,RST
L005562,E005562,UDP,29982,36134,179,RST
L005563,E005563,UDP,56720,48158,349,ACK
L005564,E005564,UDP,45772,59064,511,FIN
L005565,E005565,HTTP,14808,29108,282,SYN
L005566,E005566,TCP,48970,12237,403,FIN
L005567,E005567,TCP,59915,60902,559,FIN
L005568,E005568,HTTPS,19189,13014,156,SYN
L005569,E005569,HTTPS,51768,61413,349,ACK
L005570,E005570,TCP,9568,64767,279,ACK
L005571,E005571,UDP,63686,29461,60,RST
L005572,E005572,HTTP,63677,50623,321,FIN
L005573,E005573,HTTPS,15609,17291,581,FIN
L005574,E005574,HTTP,7759,14258,148,ACK
L005575,E005575,HTTPS,24998,61406,83,RST
L005576,E005576,UDP,54799,24125,196,ACK
L005577,E005577,TCP,61691,43363,575,SYN
L005578,E005578,HTTPS,14267,44915,206,FIN
L005579,E005579,HTTP,21853,9510,25,FIN
L005580,E005580,HTTP,50978,9705,296,ACK
L005581,E005581,TCP,23228,10922,433,RST
L005582,E005582,UDP,33990,42513,532,SYN
L005583,E005583,HTTPS,50351,24835,126,ACK
L005584,E005584,TCP,41460,45442,571,RST
L005585,E005585,HTTPS,14994,43283,356,FIN
L005586,E005586,TCP,1605,53209,185,ACK
L005587,E005587,TCP,46325,10416,454,RST
L005588,E005588,HTTPS,38356,23599,115,ACK
L005589,E005589,HTTPS,48384,62686,11,FIN
L005590,E005590,HTTPS,1900,46652,173,RST
L005591,E005591,UDP,41494,1372,248,ACK
L005592,E005592,TCP,3579,575,48,ACK
L005593,E005593,TCP,55166,5870,122,SYN
L005594,E005594,TCP,3332,37202,187,ACK
L005595,E005595,TCP,50672,62853,13,ACK
L005596,E005596,HTTPS,33554,6906,352,SYN
L005597,E005597,HTTP,6907,30525,525,ACK
L005598,E005598,HTTPS,24071,18727,66,SYN
L005599,E005599,HTTPS,11566,48261,298,ACK
L005600,E005600,HTTP,60471,44315,385,FIN
L005601,E005601,UDP,33452,31629,60,RST
L005602,E005602,TCP,20816,43463,319,ACK
L005603,E005603,UDP,60321,46540,62,FIN
L005604,E005604,UDP,62002,9079,542,ACK
L005605,E005605,HTTPS,4124,45669,393,RST
L005606,E005606,HTTP,20469,16697,424,ACK
L005607,E005607,UDP,17425,55339,164,FIN
L005608,E005608,HTTPS,26560,3826,329,RST
L005609,E005609,UDP,39278,16818,532,FIN
L005610,E005610,UDP,12061,58776,34,SYN
L005611,E005611,TCP,7000,48902,308,ACK
L005612,E005612,TCP,62555,2625,79,RST
L005613,E005613,TCP,39570,28948,36,RST
L005614,E005614,HTTPS,42577,2967,270,ACK
L005615,E005615,TCP,10541,17914,121,ACK
L005616,E005616,HTTP,2071,33018,23,FIN
L005617,E005617,HTTP,55111,11487,219,ACK
L005618,E005618,HTTP,32778,18597,86,FIN
L005619,E005619,TCP,62763,36062,135,ACK
L005620,E005620,HTTP,62512,11612,565,SYN
L005621,E005621,HTTP,5514,43150,296,RST
L005622,E005622,UDP,37188,48210,599,SYN
L005623,E005623,HTTP,14675,30449,592,SYN
L005624,E005624,HTTP,43181,58704,352,RST
L005625,E005625,UDP,36207,46944,504,RST
L005626,E005626,HTTP,42512,54747,111,SYN
L005627,E005627,HTTPS,8370,47470,578,ACK
L005628,E005628,HTTPS,7562,53006,213,RST
L005629,E005629,UDP,17084,15351,308,SYN
L005630,E005630,TCP,30372,65524,213,FIN
L005631,E005631,UDP,9973,38867,379,FIN
L005632,E005632,HTTP,47550,60570,38,FIN
L005633,E005633,HTTP,17586,51076,405,ACK
L005634,E005634,UDP,5706,36312,196,RST
L005635,E005635,TCP,664,56435,410,ACK
L005636,E005636,HTTPS,36306,54963,441,SYN
L005637,E005637,TCP,36603,60866,316,FIN
L005638,E005638,HTTPS,27463,63311,48,RST
L005639,E005639,HTTPS,39424,33358,549,RST
L005640,E005640,UDP,34139,27124,520,FIN
L005641,E005641,UDP,15196,12996,575,FIN
L005642,E005642,UDP,21011,49718,579,SYN
L005643,E005643,HTTP,37409,43008,417,ACK
L005644,E005644,HTTP,10946,23255,339,SYN
L005645,E005645,UDP,46152,7428,345,ACK
L005646,E005646,HTTP,52628,14129,76,ACK
L005647,E005647,TCP,13919,23355,142,SYN
L005648,E005648,HTTP,47417,33202,351,RST
L005649,E005649,HTTP,4997,29515,283,ACK
L005650,E005650,TCP,39764,54027,199,RST
L005651,E005651,UDP,5168,59275,468,ACK
L005652,E005652,TCP,19585,23834,472,ACK
L005653,E005653,HTTPS,42635,24100,318,ACK
L005654,E005654,HTTP,60327,33718,444,RST
L005655,E005655,TCP,53726,7709,593,FIN
L005656,E005656,HTTPS,58854,45523,115,SYN
L005657,E005657,HTTPS,52,35304,127,SYN
L005658,E005658,HTTPS,19539,43722,354,ACK
L005659,E005659,HTTP,19963,41919,568,RST
L005660,E005660,TCP,42289,63450,347,SYN
L005661,E005661,HTTP,21413,7297,104,SYN
L005662,E005662,TCP,56549,55034,209,SYN
L005663,E005663,HTTPS,45019,7619,365,FIN
L005664,E005664,HTTPS,6149,3993,336,RST
L005665,E005665,HTTPS,63122,64029,72,ACK
L005666,E005666,HTTPS,6870,13503,123,SYN
L005667,E005667,HTTP,41911,8780,476,SYN
L005668,E005668,TCP,4020,12982,438,RST
L005669,E005669,HTTPS,60146,62147,19,RST
L005670,E005670,UDP,9977,36431,493,SYN
L005671,E005671,HTTP,38298,17904,354,RST
L005672,E005672,TCP,25860,37513,357,FIN
L005673,E005673,TCP,21670,11661,282,ACK
L005674,E005674,HTTPS,45374,20572,70,SYN
L005675,E005675,TCP,24687,52747,116,FIN
L005676,E005676,UDP,58411,41037,410,FIN
L005677,E005677,HTTP,50725,14531,77,RST
L005678,E005678,UDP,14511,999,36,ACK
L005679,E005679,TCP,1961,20203,369,ACK
L005680,E005680,TCP,34540,49415,172,ACK
L005681,E005681,HTTP,238,56692,397,ACK
L005682,E005682,TCP,5749,18991,425,ACK
L005683,E005683,HTTPS,32491,26745,564,FIN
L005684,E005684,HTTP,17998,4339,163,SYN
L005685,E005685,TCP,31672,50135,62,RST
L005686,E005686,UDP,57079,9467,123,RST
L005687,E005687,HTTP,8302,59344,432,SYN
L005688,E005688,UDP,9921,968,17,ACK
L005689,E005689,TCP,10472,40911,126,FIN
L005690,E005690,HTTP,8961,23073,328,ACK
L005691,E005691,UDP,50815,38363,581,SYN
L005692,E005692,TCP,9350,7561,43,FIN
L005693,E005693,HTTPS,57287,888,97,ACK
L005694,E005694,HTTP,44241,18413,165,ACK
L005695,E005695,HTTPS,493,45835,155,FIN
L005696,E005696,HTTPS,32129,15439,193,ACK
L005697,E005697,TCP,29612,6797,178,ACK
L005698,E005698,UDP,3461,57657,341,FIN
L005699,E005699,HTTP,139,40710,209,FIN
L005700,E005700,UDP,59001,24719,532,RST
L005701,E005701,TCP,18344,36087,66,ACK
L005702,E005702,TCP,25724,52061,429,FIN
L005703,E005703,HTTPS,45044,37902,213,SYN
L005704,E005704,TCP,47493,41560,49,ACK
L005705,E005705,HTTPS,20985,42037,349,RST
L005706,E005706,HTTPS,25215,58020,92,ACK
L005707,E005707,HTTP,11951,36486,143,ACK
L005708,E005708,UDP,63470,17948,286,ACK
L005709,E005709,TCP,45529,16477,496,SYN
L005710,E005710,HTTP,11297,31822,146,SYN
L005711,E005711,HTTP,5315,48243,207,FIN
L005712,E005712,HTTP,52176,6434,307,SYN
L005713,E005713,HTTPS,65332,7710,101,SYN
L005714,E005714,UDP,34625,16756,160,FIN
L005715,E005715,HTTPS,42079,5914,414,ACK
L005716,E005716,UDP,50230,8838,422,RST
L005717,E005717,UDP,24101,5880,207,RST
L005718,E005718,HTTPS,9371,31081,415,SYN
L005719,E005719,HTTP,23711,23445,21,FIN
L005720,E005720,UDP,7068,1001,231,FIN
L005721,E005721,HTTP,26879,39006,283,ACK
L005722,E005722,TCP,59987,29554,298,ACK
L005723,E005723,TCP,39712,55666,495,RST
L005724,E005724,TCP,65156,9525,489,SYN
L005725,E005725,TCP,42090,11783,160,RST
L005726,E005726,HTTP,5810,61923,62,RST
L005727,E005727,UDP,39758,49629,321,FIN
L005728,E005728,UDP,1726,24285,187,SYN
L005729,E005729,UDP,2469,27674,355,RST
L005730,E005730,TCP,51886,9523,583,RST
L005731,E005731,HTTP,47110,13615,233,FIN
L005732,E005732,TCP,42644,61140,583,SYN
L005733,E005733,TCP,12886,65002,457,SYN
L005734,E005734,HTTP,53616,36937,311,RST
L005735,E005735,HTTP,46911,51433,142,SYN
L005736,E005736,HTTP,11579,22072,278,ACK
L005737,E005737,HTTPS,6519,36706,579,SYN
L005738,E005738,HTTP,20957,30049,413,ACK
L005739,E005739,UDP,37047,27939,170,FIN
L005740,E005740,HTTP,49934,31156,29,RST
L005741,E005741,UDP,7603,30818,447,FIN
L005742,E005742,TCP,23067,14823,56,FIN
L005743,E005743,HTTP,52185,14585,98,RST
L005744,E005744,HTTP,55423,3705,412,ACK
L005745,E005745,HTTP,40712,64225,61,RST
L005746,E005746,TCP,57561,2765,465,FIN
L005747,E005747,TCP,30655,57661,260,ACK
L005748,E005748,HTTPS,14270,21421,127,SYN
L005749,E005749,TCP,59127,55215,214,ACK
L005750,E005750,TCP,34150,27372,535,ACK
L005751,E005751,HTTP,37731,4339,271,RST
L005752,E005752,UDP,56722,25749,395,RST
L005753,E005753,UDP,38258,4410,570,SYN
L005754,E005754,TCP,38197,7727,522,SYN
L005755,E005755,HTTPS,15374,41175,174,SYN
L005756,E005756,HTTP,8144,17844,75,RST
L005757,E005757,UDP,18216,58911,548,RST
L005758,E005758,TCP,29633,44809,100,RST
L005759,E005759,HTTPS,20519,19043,384,SYN
L005760,E005760,HTTPS,41783,47783,381,RST
L005761,E005761,HTTPS,35974,1759,311,RST
L005762,E005762,HTTPS,61214,45746,596,SYN
L005763,E005763,TCP,5697,53137,204,FIN
L005764,E005764,HTTPS,44059,35473,481,SYN
L005765,E005765,TCP,16401,40828,201,SYN
L005766,E005766,TCP,63747,31990,66,FIN
L005767,E005767,HTTP,25528,24687,409,SYN
L005768,E005768,HTTP,62313,44047,495,RST
L005769,E005769,UDP,57585,33438,151,RST
L005770,E005770,HTTP,34407,6074,241,ACK
L005771,E005771,HTTP,62570,8459,373,FIN
L005772,E005772,TCP,41438,43373,40,FIN
L005773,E005773,HTTP,21652,15229,38,FIN
L005774,E005774,UDP,57844,7154,302,ACK
L005775,E005775,TCP,45144,60348,438,RST
L005776,E005776,HTTP,7518,36611,270,SYN
L005777,E005777,UDP,26076,43384,277,SYN
L005778,E005778,UDP,37936,35474,102,RST
L005779,E005779,HTTPS,59633,54451,581,ACK
L005780,E005780,UDP,12248,24903,171,SYN
L005781,E005781,TCP,1538,14775,562,FIN
L005782,E005782,HTTP,31196,8508,589,SYN
L005783,E005783,HTTP,24329,6610,338,ACK
L005784,E005784,TCP,38585,34698,209,RST
L005785,E005785,UDP,14033,59871,38,SYN
