Incident_ID,Event_ID,Analyst_ID,Escalation_Level,MTTD_Min,MTTR_Min,Root_Cause,Closed_Flag
INC005078,E005078,A023,Level 2,12,22,Configuration Weakness,No
INC005079,E005079,A021,Level 3,4,21,Malware Payload,No
INC005080,E005080,A050,Level 3,8,31,Credential Leak,Yes
INC005081,E005081,A050,Level 1,5,46,Credential Leak,No
INC005082,E005082,A045,Level 2,3,41,Credential Leak,Yes
INC005083,E005083,A044,Level 2,7,14,Configuration Weakness,Yes
INC005084,E005084,A005,Level 3,13,51,Malware Payload,Yes
INC005085,E005085,A045,Level 3,5,48,Malware Payload,Yes
INC005086,E005086,A032,Level 2,6,30,Credential Leak,Yes
INC005087,E005087,A043,Level 2,10,42,Configuration Weakness,Yes
INC005088,E005088,A009,Level 1,3,54,Credential Leak,No
INC005089,E005089,A050,Level 1,11,33,User Error,No
INC005090,E005090,A022,Level 1,13,25,Credential Leak,No
INC005091,E005091,A013,Level 1,1,45,Configuration Weakness,Yes
INC005092,E005092,A039,Level 3,1,52,Credential Leak,Yes
INC005093,E005093,A027,Level 2,9,15,Credential Leak,No
INC005094,E005094,A037,Level 2,9,47,Malware Payload,Yes
INC005095,E005095,A043,Level 3,2,48,Credential Leak,No
INC005096,E005096,A039,Level 3,11,16,Malware Payload,No
INC005097,E005097,A045,Level 2,1,31,Malware Payload,Yes
INC005098,E005098,A045,Level 1,8,59,Configuration Weakness,Yes
INC005099,E005099,A047,Level 3,4,27,Zero Day Exploit,Yes
INC005100,E005100,A025,Level 3,8,18,Credential Leak,No
INC005101,E005101,A002,Level 3,14,53,Zero Day Exploit,No
INC005102,E005102,A024,Level 2,5,46,Credential Leak,No
INC005103,E005103,A019,Level 2,10,49,Credential Leak,No
INC005104,E005104,A021,Level 1,8,35,Configuration Weakness,Yes
INC005105,E005105,A017,Level 3,10,44,Credential Leak,No
INC005106,E005106,A014,Level 1,13,59,Malware Payload,Yes
INC005107,E005107,A015,Level 1,3,14,Zero Day Exploit,Yes
INC005108,E005108,A023,Level 2,5,34,User Error,Yes
INC005109,E005109,A017,Level 1,5,41,Zero Day Exploit,Yes
INC005110,E005110,A027,Level 2,10,19,User Error,Yes
INC005111,E005111,A045,Level 2,1,15,Configuration Weakness,No
INC005112,E005112,A021,Level 2,6,18,Credential Leak,Yes
INC005113,E005113,A007,Level 2,3,58,Malware Payload,Yes
INC005114,E005114,A043,Level 2,5,19,Credential Leak,Yes
INC005115,E005115,A010,Level 3,5,29,User Error,No
INC005116,E005116,A029,Level 2,2,27,Configuration Weakness,Yes
INC005117,E005117,A036,Level 1,2,40,Malware Payload,Yes
INC005118,E005118,A031,Level 1,3,60,Configuration Weakness,Yes
INC005119,E005119,A010,Level 2,2,9,User Error,No
INC005120,E005120,A018,Level 1,7,65,Credential Leak,Yes
INC005121,E005121,A039,Level 3,8,31,Credential Leak,No
INC005122,E005122,A039,Level 1,5,23,Zero Day Exploit,Yes
INC005123,E005123,A016,Level 3,4,48,Zero Day Exploit,Yes
INC005124,E005124,A034,Level 2,7,35,Credential Leak,Yes
INC005125,E005125,A036,Level 3,8,52,Credential Leak,Yes
INC005126,E005126,A023,Level 3,13,55,Configuration Weakness,No
INC005127,E005127,A014,Level 3,1,48,Credential Leak,Yes
INC005128,E005128,A025,Level 2,5,25,Zero Day Exploit,Yes
INC005129,E005129,A016,Level 2,11,62,Configuration Weakness,No
INC005130,E005130,A041,Level 3,9,24,Malware Payload,Yes
INC005131,E005131,A031,Level 3,8,27,Credential Leak,Yes
INC005132,E005132,A047,Level 3,14,36,User Error,Yes
INC005133,E005133,A008,Level 3,4,62,Malware Payload,Yes
INC005134,E005134,A025,Level 3,11,69,User Error,No
INC005135,E005135,A002,Level 3,8,27,Zero Day Exploit,Yes
INC005136,E005136,A019,Level 1,12,52,Malware Payload,No
INC005137,E005137,A004,Level 3,4,30,Credential Leak,No
INC005138,E005138,A010,Level 3,6,21,Zero Day Exploit,No
INC005139,E005139,A043,Level 3,13,72,Credential Leak,Yes
INC005140,E005140,A035,Level 1,14,36,Configuration Weakness,No
INC005141,E005141,A026,Level 2,14,21,Credential Leak,No
INC005142,E005142,A050,Level 3,6,33,Credential Leak,No
INC005143,E005143,A043,Level 3,13,49,Zero Day Exploit,No
INC005144,E005144,A005,Level 3,7,56,Configuration Weakness,Yes
INC005145,E005145,A023,Level 3,13,62,Malware Payload,No
INC005146,E005146,A017,Level 2,6,12,Malware Payload,Yes
INC005147,E005147,A014,Level 1,10,69,User Error,Yes
INC005148,E005148,A045,Level 2,5,34,User Error,Yes
INC005149,E005149,A043,Level 2,12,38,Zero Day Exploit,No
INC005150,E005150,A009,Level 2,7,31,Configuration Weakness,Yes
INC005151,E005151,A046,Level 1,12,48,Zero Day Exploit,Yes
INC005152,E005152,A018,Level 3,10,54,Credential Leak,No
INC005153,E005153,A013,Level 2,7,22,User Error,Yes
INC005154,E005154,A034,Level 3,1,14,User Error,Yes
INC005155,E005155,A040,Level 3,11,37,Credential Leak,No
INC005156,E005156,A006,Level 1,2,27,Zero Day Exploit,No
INC005157,E005157,A002,Level 2,10,68,Zero Day Exploit,No
INC005158,E005158,A031,Level 1,4,18,User Error,No
INC005159,E005159,A026,Level 1,3,16,Malware Payload,No
INC005160,E005160,A031,Level 1,4,62,Credential Leak,No
INC005161,E005161,A003,Level 1,6,36,Credential Leak,Yes
INC005162,E005162,A036,Level 3,6,59,User Error,Yes
INC005163,E005163,A033,Level 3,14,37,User Error,Yes
INC005164,E005164,A002,Level 3,12,60,Malware Payload,No
INC005165,E005165,A028,Level 3,12,46,Malware Payload,Yes
INC005166,E005166,A045,Level 2,4,58,User Error,Yes
INC005167,E005167,A021,Level 1,12,61,User Error,Yes
INC005168,E005168,A020,Level 3,13,66,Credential Leak,Yes
INC005169,E005169,A023,Level 3,13,20,Malware Payload,No
INC005170,E005170,A024,Level 2,7,54,Zero Day Exploit,No
INC005171,E005171,A021,Level 1,13,60,Credential Leak,No
INC005172,E005172,A040,Level 3,5,38,Credential Leak,Yes
INC005173,E005173,A046,Level 1,3,57,Credential Leak,No
INC005174,E005174,A047,Level 3,5,34,Malware Payload,No
INC005175,E005175,A030,Level 1,1,38,Zero Day Exploit,Yes
INC005176,E005176,A010,Level 3,6,19,Credential Leak,No
INC005177,E005177,A025,Level 3,14,33,Configuration Weakness,No
INC005178,E005178,A016,Level 1,14,40,Configuration Weakness,Yes
INC005179,E005179,A010,Level 2,7,52,Configuration Weakness,Yes
INC005180,E005180,A030,Level 2,3,60,Configuration Weakness,No
INC005181,E005181,A027,Level 3,1,23,Credential Leak,No
INC005182,E005182,A045,Level 3,6,25,Zero Day Exploit,Yes
INC005183,E005183,A021,Level 1,6,58,User Error,No
INC005184,E005184,A016,Level 3,6,47,Credential Leak,Yes
INC005185,E005185,A008,Level 2,2,22,Malware Payload,Yes
INC005186,E005186,A010,Level 1,3,17,Credential Leak,No
INC005187,E005187,A001,Level 1,13,72,Configuration Weakness,No
INC005188,E005188,A040,Level 3,7,22,Configuration Weakness,No
INC005189,E005189,A024,Level 3,5,20,User Error,Yes
INC005190,E005190,A038,Level 3,12,52,Zero Day Exploit,Yes
INC005191,E005191,A017,Level 2,11,39,User Error,No
INC005192,E005192,A028,Level 2,3,34,Zero Day Exploit,Yes
INC005193,E005193,A012,Level 1,8,56,Configuration Weakness,No
INC005194,E005194,A048,Level 3,13,59,Malware Payload,No
INC005195,E005195,A018,Level 1,4,63,Zero Day Exploit,No
INC005196,E005196,A042,Level 1,2,40,Credential Leak,No
INC005197,E005197,A037,Level 3,3,20,Zero Day Exploit,Yes
INC005198,E005198,A004,Level 1,14,40,Malware Payload,Yes
INC005199,E005199,A021,Level 2,2,8,Malware Payload,No
INC005200,E005200,A038,Level 1,8,26,Credential Leak,Yes
INC005201,E005201,A023,Level 3,8,19,Credential Leak,No
INC005202,E005202,A046,Level 1,8,44,Configuration Weakness,No
INC005203,E005203,A014,Level 2,6,12,Configuration Weakness,Yes
INC005204,E005204,A009,Level 3,7,61,Credential Leak,No
INC005205,E005205,A003,Level 3,7,39,Malware Payload,Yes
INC005206,E005206,A005,Level 2,6,62,Zero Day Exploit,Yes
INC005207,E005207,A044,Level 2,13,29,Malware Payload,Yes
INC005208,E005208,A034,Level 1,5,27,Configuration Weakness,No
INC005209,E005209,A021,Level 1,10,57,Malware Payload,No
INC005210,E005210,A034,Level 3,6,19,Malware Payload,No
INC005211,E005211,A009,Level 3,5,47,Malware Payload,Yes
INC005212,E005212,A001,Level 3,13,72,Zero Day Exploit,No
INC005213,E005213,A004,Level 2,4,33,Zero Day Exploit,Yes
INC005214,E005214,A033,Level 2,12,31,Configuration Weakness,No
INC005215,E005215,A025,Level 1,9,39,Malware Payload,Yes
INC005216,E005216,A048,Level 1,10,26,Malware Payload,Yes
INC005217,E005217,A010,Level 3,8,65,Credential Leak,Yes
INC005218,E005218,A017,Level 3,7,29,Malware Payload,No
INC005219,E005219,A048,Level 3,2,38,Malware Payload,No
INC005220,E005220,A021,Level 2,8,32,Malware Payload,Yes
INC005221,E005221,A036,Level 2,8,60,User Error,Yes
INC005222,E005222,A039,Level 1,2,47,Malware Payload,No
INC005223,E005223,A023,Level 2,14,71,Credential Leak,Yes
INC005224,E005224,A040,Level 1,5,56,Credential Leak,Yes
INC005225,E005225,A044,Level 2,9,14,User Error,No
INC005226,E005226,A020,Level 3,12,58,Credential Leak,Yes
INC005227,E005227,A022,Level 2,13,36,Credential Leak,Yes
INC005228,E005228,A015,Level 1,13,33,Configuration Weakness,No
INC005229,E005229,A026,Level 1,13,70,Malware Payload,No
INC005230,E005230,A018,Level 3,2,27,Credential Leak,Yes
INC005231,E005231,A024,Level 1,12,65,Configuration Weakness,Yes
INC005232,E005232,A050,Level 3,6,63,Zero Day Exploit,No
INC005233,E005233,A004,Level 2,5,18,Credential Leak,No
INC005234,E005234,A025,Level 2,7,15,Configuration Weakness,No
INC005235,E005235,A002,Level 2,13,68,Malware Payload,Yes
INC005236,E005236,A033,Level 2,14,53,User Error,No
INC005237,E005237,A028,Level 2,13,51,Credential Leak,Yes
INC005238,E005238,A031,Level 3,12,68,Zero Day Exploit,Yes
INC005239,E005239,A039,Level 2,6,63,Credential Leak,No
INC005240,E005240,A015,Level 2,6,51,Zero Day Exploit,Yes
INC005241,E005241,A046,Level 1,2,60,User Error,Yes
INC005242,E005242,A006,Level 3,3,43,Malware Payload,No
INC005243,E005243,A002,Level 3,12,29,Configuration Weakness,Yes
INC005244,E005244,A009,Level 2,12,18,Credential Leak,No
INC005245,E005245,A032,Level 1,3,20,User Error,Yes
INC005246,E005246,A017,Level 3,9,65,Zero Day Exploit,Yes
INC005247,E005247,A006,Level 1,11,60,Configuration Weakness,Yes
INC005248,E005248,A009,Level 2,9,29,Credential Leak,Yes
INC005249,E005249,A016,Level 2,14,45,Credential Leak,Yes
INC005250,E005250,A041,Level 3,10,40,Configuration Weakness,Yes
INC005251,E005251,A016,Level 1,9,62,Malware Payload,Yes
INC005252,E005252,A007,Level 2,9,50,User Error,Yes
INC005253,E005253,A016,Level 2,4,26,Malware Payload,Yes
INC005254,E005254,A014,Level 2,6,51,Credential Leak,Yes
INC005255,E005255,A013,Level 3,13,70,Zero Day Exploit,No
INC005256,E005256,A017,Level 3,5,48,Zero Day Exploit,No
INC005257,E005257,A027,Level 2,11,36,Credential Leak,No
INC005258,E005258,A027,Level 3,9,38,Configuration Weakness,No
INC005259,E005259,A036,Level 1,6,55,Configuration Weakness,Yes
INC005260,E005260,A046,Level 2,3,8,Malware Payload,No
INC005261,E005261,A045,Level 1,2,14,Malware Payload,Yes
INC005262,E005262,A021,Level 2,10,29,User Error,Yes
INC005263,E005263,A006,Level 2,12,32,User Error,Yes
INC005264,E005264,A044,Level 3,14,38,User Error,No
INC005265,E005265,A035,Level 1,8,22,Malware Payload,Yes
INC005266,E005266,A031,Level 2,13,62,Malware Payload,No
INC005267,E005267,A040,Level 3,8,39,Configuration Weakness,No
INC005268,E005268,A034,Level 3,14,24,Configuration Weakness,No
INC005269,E005269,A043,Level 3,9,40,Configuration Weakness,No
INC005270,E005270,A018,Level 2,5,55,Credential Leak,Yes
INC005271,E005271,A039,Level 3,5,20,Malware Payload,No
INC005272,E005272,A017,Level 1,12,19,Credential Leak,Yes
INC005273,E005273,A003,Level 1,2,60,Credential Leak,No
INC005274,E005274,A027,Level 1,9,29,Credential Leak,No
INC005275,E005275,A028,Level 3,14,70,Malware Payload,No
INC005276,E005276,A019,Level 2,11,52,User Error,Yes
INC005277,E005277,A050,Level 3,11,42,Credential Leak,Yes
INC005278,E005278,A032,Level 2,7,46,Credential Leak,No
INC005279,E005279,A024,Level 3,3,36,Malware Payload,No
INC005280,E005280,A040,Level 3,12,65,Configuration Weakness,Yes
INC005281,E005281,A043,Level 1,13,23,User Error,No
INC005282,E005282,A050,Level 1,13,38,Zero Day Exploit,Yes
INC005283,E005283,A028,Level 1,9,35,Zero Day Exploit,No
INC005284,E005284,A028,Level 2,3,44,Malware Payload,No
INC005285,E005285,A040,Level 3,10,64,Configuration Weakness,No
INC005286,E005286,A007,Level 2,9,47,Credential Leak,Yes
INC005287,E005287,A036,Level 3,3,31,Zero Day Exploit,No
INC005288,E005288,A014,Level 3,12,71,User Error,Yes
INC005289,E005289,A043,Level 2,9,43,Zero Day Exploit,Yes
INC005290,E005290,A006,Level 3,2,13,User Error,Yes
INC005291,E005291,A041,Level 1,5,29,Configuration Weakness,Yes
INC005292,E005292,A023,Level 2,2,56,Configuration Weakness,Yes
INC005293,E005293,A029,Level 1,4,54,Zero Day Exploit,No
INC005294,E005294,A033,Level 2,11,17,Credential Leak,Yes
INC005295,E005295,A020,Level 2,8,66,Credential Leak,Yes
INC005296,E005296,A029,Level 1,7,64,Zero Day Exploit,Yes
INC005297,E005297,A050,Level 3,13,33,Configuration Weakness,No
INC005298,E005298,A049,Level 2,12,43,Configuration Weakness,No
INC005299,E005299,A036,Level 1,5,61,Zero Day Exploit,No
INC005300,E005300,A034,Level 3,5,61,User Error,No
INC005301,E005301,A043,Level 1,2,51,Configuration Weakness,Yes
INC005302,E005302,A041,Level 3,13,43,User Error,No
INC005303,E005303,A020,Level 1,12,57,Malware Payload,No
INC005304,E005304,A020,Level 2,8,23,User Error,Yes
INC005305,E005305,A029,Level 1,11,20,Malware Payload,No
INC005306,E005306,A010,Level 3,11,22,Credential Leak,Yes
INC005307,E005307,A048,Level 2,2,34,User Error,No
INC005308,E005308,A022,Level 2,4,37,Credential Leak,Yes
INC005309,E005309,A025,Level 1,5,19,Malware Payload,Yes
INC005310,E005310,A048,Level 2,1,8,User Error,Yes
INC005311,E005311,A022,Level 1,2,16,Configuration Weakness,Yes
INC005312,E005312,A039,Level 2,7,54,User Error,No
INC005313,E005313,A021,Level 1,9,46,Malware Payload,Yes
INC005314,E005314,A019,Level 1,8,30,User Error,Yes
INC005315,E005315,A033,Level 2,4,10,Zero Day Exploit,No
INC005316,E005316,A036,Level 2,3,60,Configuration Weakness,Yes
INC005317,E005317,A028,Level 1,6,61,Credential Leak,Yes
INC005318,E005318,A042,Level 3,9,63,Credential Leak,No
INC005319,E005319,A039,Level 1,8,58,User Error,No
INC005320,E005320,A021,Level 1,11,26,Zero Day Exploit,No
INC005321,E005321,A045,Level 2,8,36,Zero Day Exploit,Yes
INC005322,E005322,A007,Level 2,5,63,Credential Leak,Yes
INC005323,E005323,A018,Level 2,5,12,Configuration Weakness,No
INC005324,E005324,A044,Level 2,10,64,Configuration Weakness,No
INC005325,E005325,A031,Level 1,3,28,Zero Day Exploit,No
INC005326,E005326,A028,Level 3,10,58,User Error,Yes
INC005327,E005327,A047,Level 3,1,51,Configuration Weakness,Yes
INC005328,E005328,A018,Level 1,1,32,Credential Leak,Yes
INC005329,E005329,A001,Level 3,12,29,Configuration Weakness,No
INC005330,E005330,A008,Level 3,9,53,User Error,No
INC005331,E005331,A042,Level 1,10,39,User Error,No
INC005332,E005332,A007,Level 2,4,51,Malware Payload,No
INC005333,E005333,A007,Level 2,5,35,Malware Payload,No
INC005334,E005334,A021,Level 3,7,27,Zero Day Exploit,No
INC005335,E005335,A014,Level 2,13,27,Malware Payload,Yes
INC005336,E005336,A030,Level 1,11,44,Malware Payload,No
INC005337,E005337,A028,Level 3,14,59,Configuration Weakness,Yes
INC005338,E005338,A035,Level 2,10,65,Zero Day Exploit,Yes
INC005339,E005339,A025,Level 3,3,31,User Error,Yes
INC005340,E005340,A030,Level 3,13,64,Zero Day Exploit,Yes
INC005341,E005341,A042,Level 1,6,20,Malware Payload,Yes
INC005342,E005342,A030,Level 1,8,16,User Error,No
INC005343,E005343,A018,Level 2,1,44,User Error,Yes
INC005344,E005344,A016,Level 1,7,44,Configuration Weakness,No
INC005345,E005345,A043,Level 1,8,28,User Error,No
INC005346,E005346,A046,Level 3,3,58,Configuration Weakness,Yes
INC005347,E005347,A033,Level 1,14,64,Malware Payload,No
INC005348,E005348,A015,Level 1,10,69,Configuration Weakness,Yes
INC005349,E005349,A012,Level 2,1,42,Credential Leak,Yes
INC005350,E005350,A046,Level 1,3,54,Credential Leak,Yes
INC005351,E005351,A011,Level 1,8,58,Credential Leak,Yes
INC005352,E005352,A028,Level 3,3,10,User Error,Yes
INC005353,E005353,A017,Level 1,2,24,Zero Day Exploit,No
INC005354,E005354,A003,Level 2,8,50,Malware Payload,Yes
INC005355,E005355,A017,Level 2,3,43,Zero Day Exploit,No
INC005356,E005356,A014,Level 2,7,36,Zero Day Exploit,Yes
INC005357,E005357,A027,Level 3,4,14,User Error,No
INC005358,E005358,A038,Level 1,2,46,Configuration Weakness,No
INC005359,E005359,A014,Level 3,7,53,Credential Leak,Yes
INC005360,E005360,A050,Level 2,12,37,User Error,Yes
INC005361,E005361,A013,Level 3,11,43,User Error,No
INC005362,E005362,A019,Level 1,8,56,Credential Leak,Yes
INC005363,E005363,A041,Level 2,2,40,Configuration Weakness,Yes
INC005364,E005364,A040,Level 3,2,42,Malware Payload,No
INC005365,E005365,A011,Level 2,8,38,User Error,Yes
INC005366,E005366,A045,Level 2,10,35,Configuration Weakness,No
INC005367,E005367,A042,Level 3,13,68,Zero Day Exploit,Yes
INC005368,E005368,A025,Level 2,12,28,Configuration Weakness,Yes
INC005369,E005369,A039,Level 3,11,38,Configuration Weakness,Yes
INC005370,E005370,A028,Level 2,13,55,Credential Leak,No
INC005371,E005371,A046,Level 1,10,43,Zero Day Exploit,No
INC005372,E005372,A019,Level 1,3,13,Credential Leak,Yes
INC005373,E005373,A003,Level 2,8,25,Zero Day Exploit,Yes
INC005374,E005374,A011,Level 1,6,43,Malware Payload,No
INC005375,E005375,A014,Level 2,7,54,Credential Leak,Yes
INC005376,E005376,A035,Level 3,3,35,Malware Payload,No
INC005377,E005377,A037,Level 2,5,64,User Error,Yes
INC005378,E005378,A010,Level 2,3,42,Configuration Weakness,No
INC005379,E005379,A018,Level 2,6,29,User Error,Yes
INC005380,E005380,A039,Level 2,2,25,Malware Payload,No
INC005381,E005381,A030,Level 2,5,58,Credential Leak,No
INC005382,E005382,A021,Level 1,10,49,Zero Day Exploit,No
INC005383,E005383,A028,Level 1,4,32,Malware Payload,Yes
INC005384,E005384,A028,Level 2,12,70,Credential Leak,No
INC005385,E005385,A023,Level 2,10,26,Configuration Weakness,Yes
INC005386,E005386,A006,Level 3,14,34,Configuration Weakness,Yes
INC005387,E005387,A011,Level 1,12,56,Configuration Weakness,Yes
INC005388,E005388,A015,Level 3,10,53,Malware Payload,No
INC005389,E005389,A023,Level 1,3,12,User Error,Yes
INC005390,E005390,A005,Level 2,8,46,User Error,Yes
INC005391,E005391,A022,Level 2,13,46,User Error,No
INC005392,E005392,A019,Level 3,2,10,Malware Payload,Yes
INC005393,E005393,A040,Level 2,4,51,Malware Payload,Yes
INC005394,E005394,A036,Level 3,2,48,Zero Day Exploit,No
INC005395,E005395,A010,Level 2,8,44,User Error,Yes
INC005396,E005396,A003,Level 3,3,10,Zero Day Exploit,No
INC005397,E005397,A045,Level 1,9,16,User Error,Yes
INC005398,E005398,A005,Level 2,10,61,Configuration Weakness,No
INC005399,E005399,A013,Level 3,11,69,User Error,No
INC005400,E005400,A027,Level 1,7,14,Credential Leak,Yes
INC005401,E005401,A048,Level 2,8,47,Credential Leak,Yes
INC005402,E005402,A023,Level 2,13,62,User Error,No
INC005403,E005403,A007,Level 1,14,57,Malware Payload,Yes
INC005404,E005404,A043,Level 1,10,37,Configuration Weakness,Yes
INC005405,E005405,A002,Level 1,8,61,Zero Day Exploit,Yes
INC005406,E005406,A046,Level 1,1,56,Zero Day Exploit,No
INC005407,E005407,A024,Level 1,4,18,Zero Day Exploit,Yes
INC005408,E005408,A027,Level 3,1,29,Malware Payload,Yes
INC005409,E005409,A009,Level 1,2,19,Zero Day Exploit,No
INC005410,E005410,A017,Level 1,2,22,User Error,Yes
INC005411,E005411,A011,Level 2,10,55,Zero Day Exploit,Yes
INC005412,E005412,A027,Level 3,3,35,Zero Day Exploit,Yes
INC005413,E005413,A019,Level 2,9,15,User Error,Yes
INC005414,E005414,A031,Level 1,8,62,User Error,Yes
INC005415,E005415,A018,Level 2,6,52,Configuration Weakness,No
INC005416,E005416,A032,Level 3,9,61,Credential Leak,No
INC005417,E005417,A036,Level 3,8,53,Configuration Weakness,Yes
INC005418,E005418,A044,Level 1,7,19,User Error,Yes
INC005419,E005419,A014,Level 1,2,50,Credential Leak,No
INC005420,E005420,A012,Level 1,5,10,Zero Day Exploit,No
INC005421,E005421,A013,Level 2,5,31,User Error,No
INC005422,E005422,A027,Level 3,14,69,Configuration Weakness,Yes
INC005423,E005423,A013,Level 3,7,39,Credential Leak,Yes
INC005424,E005424,A006,Level 1,4,23,User Error,No
INC005425,E005425,A006,Level 3,7,57,Credential Leak,Yes
INC005426,E005426,A012,Level 1,1,48,Malware Payload,Yes
INC005427,E005427,A023,Level 2,13,37,User Error,No
INC005428,E005428,A009,Level 2,5,21,Malware Payload,No
INC005429,E005429,A028,Level 3,4,16,Zero Day Exploit,No
INC005430,E005430,A001,Level 1,12,65,Zero Day Exploit,No
